sedametro,sedametroname,avg_test_all,avg_test_ecd,avg_test_nec,metro_or_micro,perurban,perell,perspeced,pernam,perasn,perhsp,perblk,perwht,perecd,totenrl,perbaplus,perunemp,perpoverty
20994,"Elgin, IL",-0.009772447,-0.472267942,0.359543279,Metro,10.92394,14.175148,13.504766,0.39748672,3.7099228,38.372265,6.2360311,51.284294,44.584206,51400.85,27.640257,6.1223812,12.265254
21020,"Elizabeth City, NC",-0.087760431,-0.372982115,0.264567273,Micro,0,1.3872962,14.403212,0.30748951,0.93230391,4.6448708,36.193012,57.922321,55.321045,4425.5,19.233143,8.499939,15.296635
21060,"Elizabethtown-Fort Knox, KY",0.047496379,-0.195664262,0.349168087,Metro,17.372141,1.5486659,16.219088,0.29757091,1.637077,5.7584534,11.791694,80.515205,54.894402,10872.6,19.36718,6.2845254,13.190055
21120,"Elk City, OK",-0.133025201,-0.292800608,0.061809053,Micro,0,3.8414676,12.132622,5.323256,0.68375885,16.006052,2.8685505,75.118378,54.977531,1738.3,16.802299,4.5816541,15.246996
21140,"Elkhart-Goshen, IN",0.01236222,-0.251967615,0.340887635,Metro,44.048893,14.596674,15.230552,0.21252598,1.1373886,27.037954,7.9641962,63.647938,54.869671,16718.9,18.396969,6.8781505,13.158817
21180,"Elkins, WV",-0.275431583,-0.413415524,0.005565975,Micro,0,0.20249717,16.204271,0.10930774,0.41163677,0.59288281,0.91798502,97.968185,73.334175,1830.9,17.796932,6.1643534,15.797501
21220,"Elko, NV",-0.236827077,-0.551263488,-0.035420947,Micro,0,9.2269821,10.583521,6.0153422,0.90411782,29.970562,0.95916855,62.150806,39.563187,4616.8,16.88624,4.551301,10.172491
21260,"Ellensburg, WA",-0.014183794,-0.325468571,0.214055183,Micro,0,4.8535953,11.999369,1.1876211,1.53578,15.400821,0.96388972,80.911888,42.283867,2273,32.8004,6.7094216,20.730513
21300,"Elmira, NY",-0.176994862,-0.570036004,0.217226662,Metro,28.69804,0.29587609,14.600736,0.23461145,1.6397295,2.5589182,10.358078,85.208664,51.411121,5540.2,22.209404,6.7673035,15.321784
21340,"El Paso, TX",-0.072461156,-0.178897626,0.271082387,Metro,73.230103,22.970039,9.2156696,0.24051392,0.66087776,90.389389,2.4036078,6.3056111,76.257996,78238.95,20.746387,7.2079463,23.94215
21380,"Emporia, KS",0.032013331,-0.17399482,0.360405088,Micro,0,26.218742,12.83873,1.2429882,1.9264489,36.226227,2.1459637,58.458374,61.290466,2349.5,25.746206,6.2860069,19.352655
21420,"Enid, OK",-0.134567782,-0.323409221,0.228012482,Micro,0,8.119976,12.478622,3.7831821,1.9970384,19.364588,4.6187425,70.23645,65.548691,4773.85,21.912367,4.9405036,15.737341
21460,"Enterprise, AL",-0.008108809,-0.356478465,0.324163306,Micro,0,2.6377549,7.1502867,0.94248176,1.4834257,8.2567577,20.799368,68.517967,49.182381,4258.8,21.263483,6.5757871,15.114811
21500,"Erie, PA",0.064198741,-0.259761305,0.452434594,Metro,32.824257,3.1240776,18.486446,0.22826549,2.0452504,5.6883202,13.519105,78.519058,53.966637,17784.6,25.559675,6.769959,15.661888
21540,"Escanaba, MI",-0.142679661,-0.357579934,0.066237167,Micro,0,0.019201927,13.58331,5.6265068,0.5012899,0.86183614,0.54871833,92.461647,48.760845,2127.3,19.82547,6.3442173,12.68017
21580,"Española, NM",-0.554321744,-0.568494921,-0.313114873,Micro,0,19.557829,13.396764,17.917171,0.49668515,76.369576,0.28213868,4.9344254,95.069717,2578.2,17.613457,8.8333464,22.149433
21660,"Eugene, OR",-0.052792084,-0.305588218,0.285113784,Metro,56.47168,3.3286963,16.680723,2.1028557,2.3918586,15.23402,1.6762331,78.595032,55.964684,20830.25,28.412958,7.9252334,17.388941
21700,"Eureka-Arcata-Fortuna, CA",-0.299752935,-0.558071979,0.045609663,Micro,0,6.0531063,15.525966,10.740526,4.054565,17.103979,1.5876327,66.513298,59.279678,8057.35,28.311405,8.149889,19.232283
21740,"Evanston, WY",0.183265174,-0.143633735,0.336090611,Micro,0,4.0216012,14.773314,0.74200708,0.54499167,10.620696,0.5531742,87.539131,36.878151,2032.7,16.465225,5.5348802,11.630455
21780,"Evansville, IN-KY",0.146103344,-0.20698798,0.489857742,Metro,41.361092,1.4730611,18.831884,0.22756562,1.5535696,3.3776517,10.579392,84.261826,49.499882,19857.6,22.545172,5.1983366,13.794097
21820,"Fairbanks, AK",-0.049595297,-0.374289324,0.158640088,Metro,32.04364,2.456527,14.312325,11.486732,2.4222236,7.5694141,5.3533626,73.168266,37.869026,8203.2,29.400185,7.1568952,8.0912914
21840,"Fairfield, IA",0.134914856,-0.157401565,0.328877958,Micro,0,1.7763916,13.83739,0.08555951,1.5405052,4.2338796,1.6534166,92.486641,39.872974,1067.7,25.77059,6.8067408,14.396949
21900,"Fairmont, WV",-0.035036837,-0.315531808,0.282279885,Micro,0,0.26326546,14.051609,0.11847509,0.49289283,0.76927722,6.2251163,92.394241,53.508545,3491.6,21.542076,6.1668162,17.213312
21980,"Fallon, NV",-0.133482407,-0.361646115,0.090806403,Micro,0,6.3186088,13.968295,6.7062469,2.5297296,20.161591,1.8779807,68.724457,49.358437,1772.9,17.918966,7.0548387,10.900215
22020,"Fargo, ND-MN",0.229829036,-0.264810165,0.439819007,Metro,33.33427,5.9009409,12.607469,2.3371267,2.3526797,4.2440152,6.6187248,84.447456,30.227905,14170.1,35.787045,3.6051209,11.932113
22060,"Faribault-Northfield, MN",0.170865479,-0.320475571,0.4854779,Micro,0,9.198823,14.782834,0.23724143,1.6858557,15.914887,6.4397974,75.722214,39.492767,4022.2,26.955009,4.4575558,10.029388
22100,"Farmington, MO",0.146633008,-0.030938824,0.404527198,Micro,0,0.26806334,14.459064,0.21849969,0.61590564,1.3141655,1.8647635,95.986664,59.187553,4811.3,13.792356,7.7789149,15.75474
22140,"Farmington, NM",-0.337139171,-0.482177439,0.014903826,Metro,36.388489,12.52447,14.354517,43.630005,0.47278219,23.681051,0.72890353,31.487257,69.177338,10625.1,14.794323,6.7720027,19.679085
22180,"Fayetteville, NC",-0.075967875,-0.297165549,0.250316679,Metro,43.641834,2.8652165,13.543932,3.3327572,1.8048476,13.074788,47.659714,34.127895,59.143852,27370,22.183632,9.8019495,17.954332
22220,"Fayetteville-Springdale-Rogers, AR-MO",0.099917318,-0.222266364,0.495560802,Metro,57.099239,20.03261,10.583444,1.4826881,3.0912251,27.007977,2.8621209,65.555992,54.317711,39456.3,28.10396,4.5860877,13.763639
22260,"Fergus Falls, MN",0.261474613,-0.024680584,0.463918399,Micro,0,2.9966812,14.801351,0.77675611,0.76786608,5.9019146,2.5670605,89.986404,41.307377,3290.5,22.380764,4.6350579,10.969234
22280,"Fernley, NV",-0.08923843,-0.268719407,0.103248564,Micro,0,6.2717037,14.615323,3.697022,1.2817312,25.345299,1.1224694,68.553482,51.56374,3976.3,12.923651,10.612779,11.573435
22300,"Findlay, OH",0.236017568,-0.1206036,0.439732642,Micro,0,0.9477061,15.434703,0.11060683,1.9892689,5.2887874,1.7690827,90.842255,37.061562,5259,25.272831,5.0041785,11.699536
22340,"Fitzgerald, GA",-0.295434025,-0.380704862,0.153669123,Micro,0,3.6064312,13.133338,0.21347912,0.89338142,11.391671,42.292881,45.208588,81.755867,1452.7,11.794603,7.3435364,28.649368
22380,"Flagstaff, AZ",-0.303899289,-0.519923024,0.136355882,Metro,61.090321,4.8490887,13.686049,34.151924,1.3880969,19.445635,1.0112524,44.00309,54.679794,8228,32.842976,6.9344625,18.142132
22420,"Flint, MI",-0.179913509,-0.472039875,0.191980101,Metro,15.831619,1.0894309,12.635195,0.5624156,0.88847709,3.7534549,26.780432,68.015221,55.797203,31125,19.891987,10.912198,18.576443
22500,"Florence, SC",-0.308422442,-0.520213675,0.236284832,Metro,29.478228,2.083456,16.542561,0.19295752,1.1046247,3.0437,53.580795,42.077923,70.79377,15323.3,20.272642,9.5472956,18.878017
22520,"Florence-Muscle Shoals, AL",-0.074437968,-0.365636747,0.274160734,Metro,33.271091,0.82361448,8.866703,0.25497296,0.76138669,3.4219952,16.341263,79.220383,53.91544,9625.7,20.482536,6.733139,16.027905
22540,"Fond du Lac, WI",0.141703903,-0.190840418,0.361517957,Metro,52.913536,3.6751895,14.680079,0.32140112,1.8616056,8.4691544,3.321511,86.026329,39.885967,6177.55,20.282719,4.7284427,8.9193106
22580,"Forest City, NC",0.085071415,-0.144675524,0.377745126,Micro,0,1.9359479,13.765038,0.24959964,0.70221055,6.5236545,12.663547,79.860992,53.278507,4676,15.893076,9.2189093,17.952066
22620,"Forrest City, AR",-0.732464874,-0.739269584,-0.407226287,Micro,0,0.60047013,11.986754,0.1034963,0.37796682,1.3773978,71.317383,26.823759,98.328743,1771.9,10.068523,10.501972,27.851784
22660,"Fort Collins, CO",0.403055035,-0.117249908,0.679263377,Metro,63.130695,5.1880679,0,0.62193078,2.7439396,18.322252,1.3112395,77.000633,33.310966,20468.8,43.821518,5.8166046,12.892734
22700,"Fort Dodge, IA",-0.19563163,-0.41433356,0.068193792,Micro,0,1.0581856,15.094373,0.23075238,0.67212462,7.7795224,7.1433849,84.174217,54.310535,2085.1,18.89031,6.1931176,14.546837
22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",0.11659645,-0.148567624,0.534951669,Metro,15.936128,10.804284,12.438449,0.30943882,3.733151,31.437946,39.164768,25.354692,60.899406,118968,30.623156,7.1086178,12.595757
22780,"Fort Leonard Wood, MO",0.00545963,-0.180672941,0.198258937,Micro,0,2.7721934,14.224439,0.80918103,2.6368577,8.7364559,14.878408,72.939095,50.723827,3991.5,21.520533,8.5550871,13.932969
22800,"Fort Madison-Keokuk, IA-IL-MO",-0.03544916,-0.234232694,0.170612837,Micro,0,0.2305591,16.235355,0.21106787,0.44741243,3.2764328,2.2454538,93.819633,51.021683,3963.5,15.946478,7.2620025,13.534919
22820,"Fort Morgan, CO",-0.054993132,-0.242294093,0.311870566,Micro,0.22993606,18.171412,0,0.55378306,0.43223995,52.40934,2.1108892,44.493752,65.058022,2374.2,16.056051,6.2943668,11.937569
22860,"Fort Polk South, LA",0.049147314,-0.103569461,0.243493457,Micro,0,0.81580973,11.448975,1.1867697,1.3192183,6.6903048,17.6938,73.109909,56.669201,4221.9,16.54978,7.9223371,16.875559
22900,"Fort Smith, AR-OK",-0.126050669,-0.294461685,0.251697024,Metro,27.904819,9.5614805,14.318609,14.311203,2.5966673,15.516633,5.262403,62.313091,68.361511,21879.3,15.553692,6.1144466,19.545715
23060,"Fort Wayne, IN",0.123558382,-0.204208624,0.419881197,Metro,47.923382,5.3006849,14.913302,0.36279896,4.6452975,10.225516,15.830791,68.9356,47.95364,29663.8,25.10438,6.5897675,12.490792
23104,"Fort Worth-Arlington, TX",-0.006458409,-0.299537661,0.327102171,Metro,45.403351,13.862446,8.4085407,0.59452802,4.3332996,36.611149,16.348209,42.112816,53.897644,196486.8,28.165745,5.9730506,12.605542
23140,"Frankfort, IN",-0.026082853,-0.27266442,0.289051858,Micro,0,14.347048,14.020856,0.18087637,0.21860236,24.110199,0.53426629,74.956062,55.452805,2922,14.503542,6.3671784,12.953779
23180,"Frankfort, KY",-0.013932127,-0.31640177,0.313675384,Micro,0,1.4874358,14.261298,0.10046162,1.5024183,4.5698986,7.662034,86.165192,51.64249,4856.9,25.613277,6.6245904,12.405874
23240,"Fredericksburg, TX",0.10308399,-0.197370846,0.442023023,Micro,0,8.8382349,9.6710634,0.23078595,0.43862787,41.568005,0.098526865,57.664055,53.041958,1570.4,29.609346,3.7798929,9.3340063
23300,"Freeport, IL",-0.153979382,-0.476679137,0.233507521,Micro,0,1.5929626,13.416799,0.10278738,0.72911459,7.285902,17.668814,74.213387,54.176693,2987.35,18.388163,7.8816595,13.6948
23340,"Fremont, NE",-0.022987203,-0.294017603,0.315645483,Micro,0,5.8360443,17.796902,0.46276319,0.64302975,21.009865,1.1746166,76.709724,54.233212,2634.9,18.369392,5.9622378,12.950289
23380,"Fremont, OH",0.059821852,-0.149989554,0.282274753,Micro,0,2.1002944,15.800267,0.087316193,0.31423038,15.800214,4.1740928,79.624146,51.240593,4308.7,14.684345,6.0664387,11.960388
23420,"Fresno, CA",-0.328905904,-0.526855649,0.332075094,Metro,52.120121,21.055655,9.3126554,0.73636985,10.252471,63.687939,5.5956812,19.727541,76.161362,89132.85,20.042131,9.8464823,22.513199
23460,"Gadsden, AL",-0.234667529,-0.449665707,0.12897692,Metro,34.243622,2.8980844,9.9387627,0.24419989,0.82007301,5.8875027,19.328072,73.720154,62.064434,7292.4,16.608944,7.9652333,16.758242
23500,"Gaffney, SC",-0.324603984,-0.543033631,0.219220978,Micro,0,4.5736113,11.232231,0.11259013,0.79009718,5.4738936,26.463362,67.160057,71.133766,4052,12.750745,9.472414,19.331507
23540,"Gainesville, FL",0.127757868,-0.32008036,0.612948342,Metro,39.610008,1.9228107,14.737598,0.23357302,4.2527094,8.8134718,34.309731,52.390514,51.500996,14082.9,38.682037,6.6092687,22.48564
23580,"Gainesville, GA",-0.193420269,-0.411991468,0.27149046,Metro,22.652378,19.250593,10.434637,0.18267448,1.7693814,44.391476,7.7559643,45.900501,67.052513,15838.6,21.923363,4.6258225,14.192756
23620,"Gainesville, TX",-0.072327181,-0.325014251,0.253499042,Micro,0,10.311064,9.0350819,0.90498358,0.7828269,32.237495,3.6707602,62.403931,56.216465,2848.3,19.737299,5.8925524,13.880171
23660,"Galesburg, IL",-0.078299228,-0.310487809,0.226297972,Micro,0,1.5275365,14.554787,0.21019757,0.45535117,8.4127474,9.7024078,81.219299,56.000935,3170.45,17.569981,6.7963958,16.843821
23700,"Gallup, NM",-0.724158091,-0.771271243,-0.155359497,Micro,0,26.873478,11.485603,80.305626,0.90751332,13.709901,0.27651799,4.8004446,90.654343,5610,11.43065,12.067875,34.369656
23780,"Garden City, KS",-0.159087612,-0.315922319,0.185827062,Micro,0,35.937119,11.87696,0.39332485,3.6133389,64.445198,1.3392984,30.208838,68.256889,4137.15,16.837584,5.1526332,14.805846
23820,"Gardnerville Ranchos, NV",0.075609948,-0.259895189,0.269064998,Micro,0,5.0080724,13.267785,3.7704594,1.7885987,20.803169,0.71568775,72.922089,36.213196,2831.6,27.225477,5.9932089,8.6781139
23844,"Gary, IN",0.089493527,-0.194362184,0.365946156,Metro,11.738493,4.3577642,14.415449,0.27216402,1.1778176,19.930672,24.33812,54.281223,49.002148,54582.1,21.189388,7.8982897,14.4622
23860,"Georgetown, SC",-0.217057547,-0.482073137,0.333995353,Micro,0,3.1608481,12.815414,0.14445566,0.48381072,4.3043585,43.961315,51.10606,66.20948,4445.1,24.603464,9.3954449,18.739321
23900,"Gettysburg, PA",0.215861186,-0.098468191,0.424745442,Metro,5.3568759,3.1319129,13.379804,0.17471464,0.7975865,12.498772,2.6414754,83.887451,38.959347,6386.2,20.567722,4.7042847,7.9622784
23940,"Gillette, WY",0.117798547,-0.196601017,0.242144752,Micro,0,3.0669744,13.465887,1.4680243,0.83312678,9.3328857,0.94345891,87.422501,32.979424,3989.9,18.126976,4.4328399,8.6353445
23980,"Glasgow, KY",0.054520012,-0.156637485,0.416128844,Micro,0,1.3724883,15.973309,0.11878208,0.44400227,4.0659838,4.4229608,90.948273,62.874687,3929.1,14.82801,7.0758095,21.734997
24020,"Glens Falls, NY",0.030472142,-0.302973359,0.260479188,Metro,12.484118,0.30245006,16.564211,0.13663709,1.0571009,2.0048888,1.4159588,95.385414,40.855507,8113,23.438158,6.0638928,11.157409
24060,"Glenwood Springs, CO",0.06176794,-0.318070311,0.342378245,Micro,0,16.67131,0,0.66679215,0.79469395,41.236534,0.43768567,56.864292,42.867409,5389.4,25.88245,7.6168613,13.258926
24100,"Gloversville, NY",-0.176556193,-0.426811997,0.13896703,Micro,0,0.24086656,15.442551,0.075909056,0.89302975,2.7125287,2.6433105,93.675217,54.344612,3774.8,16.17996,7.6425724,16.017433
24140,"Goldsboro, NC",-0.186768589,-0.399898556,0.162878296,Metro,24.211349,7.9583464,14.210873,0.18556248,1.1193123,18.741585,37.830708,42.122833,61.532127,8952.6,18.006966,7.9222097,19.766846
24220,"Grand Forks, ND-MN",0.180881146,-0.143367672,0.373595344,Metro,47.163822,3.1317382,14.522135,4.4537687,1.8350853,6.9516435,4.0310163,82.728485,37.470963,6160.2,29.204744,4.2808752,15.957462
24260,"Grand Island, NE",0.0078072,-0.261082704,0.349706419,Metro,38.298389,8.9225445,12.954354,0.68440074,1.0275816,30.533424,2.5457053,65.208885,55.431091,6957.8,18.630257,4.2577243,11.412545
24300,"Grand Junction, CO",0.077257489,-0.181228011,0.310425874,Metro,44.990982,4.1362734,0,0.85107219,0.92017967,22.546322,0.82387477,74.858551,47.270531,10283.2,26.056915,6.5347047,13.962046
24340,"Grand Rapids-Wyoming, MI",0.081795044,-0.324286126,0.415874145,Metro,21.264952,6.4618511,12.085024,0.39917371,3.1956427,15.089813,9.5294342,71.785942,45.254345,72193.6,29.182472,6.8259134,12.261276
24380,"Grants, NM",-0.424518389,-0.491407097,0.088176035,Micro,0,12.894847,13.914098,40.512012,0.33094528,41.774033,0.75425065,16.628759,87.383041,1542.2,12.002991,15.227548,24.0697
24420,"Grants Pass, OR",-0.069329505,-0.161388453,0.229388,Metro,35.354759,1.6350309,12.337182,1.8290285,0.90397131,11.171409,0.6712324,85.424355,78.990845,4848.8,16.716917,8.9588203,17.907812
24460,"Great Bend, KS",0.04926223,-0.1305706,0.352073351,Micro,0,14.924337,14.553203,0.71870178,0.16861348,26.196804,1.4883431,71.427536,62.716263,1871.6,19.428289,4.9755149,15.001943
24500,"Great Falls, MT",0.219601466,-0.0937047,0.533185673,Metro,86.572861,3.8142488,10.381353,11.333129,1.113575,4.2237892,2.619725,80.709778,52.427517,5277.7,24.669773,5.1015534,13.246426
24540,"Greeley, CO",0.029135818,-0.326189855,0.369821701,Metro,31.419689,15.063672,0,0.4627817,1.4808503,41.814838,1.1299534,55.111576,47.892372,22668.25,26.427111,5.2435489,12.15801
24580,"Green Bay, WI",0.133010814,-0.340096984,0.431635611,Metro,35.771397,8.591876,14.168425,3.0991855,3.8661342,12.48897,4.6044159,75.941292,39.065598,21875.3,25.255499,4.7574348,10.091936
24620,"Greeneville, TN",-0.096349881,-0.319761064,0.173482827,Micro,0,1.1504934,15.381866,0.15860781,0.55633998,4.2706394,2.4919789,92.522438,54.290009,4418.6,14.094491,7.5059881,18.067921
24640,"Greenfield Town, MA",0.203494823,-0.092030085,0.406579313,Micro,0,1.4597771,18.929399,0.18692669,1.5164791,6.9195166,1.3331094,90.043968,40.4496,3997.4,28.252121,7.0821719,14.372688
24660,"Greensboro-High Point, NC",-0.013401754,-0.35358168,0.40122499,Metro,43.79858,7.3828263,13.326332,0.56332231,4.3484578,14.465134,32.452778,48.170311,54.421009,51719.7,27.233601,7.0498309,15.918362
24700,"Greensburg, IN",0.265534638,0.029177017,0.496990042,Micro,0,0.70011711,17.288776,0.3249929,0.40598172,1.9785811,0.15947884,97.130966,48.501377,2059.3,17.109173,5.5407701,11.571696
24740,"Greenville, MS",-0.580069384,-0.599233244,-0.457965173,Micro,0,0.17168157,11.880778,0.017826045,0.15788522,0.86009848,88.160164,10.804029,91.440712,4226.4,18.363413,16.882202,32.707233
24780,"Greenville, NC",-0.102349153,-0.454328903,0.416966218,Metro,34.982853,4.0719256,11.995793,0.22949642,1.4556156,10.527417,49.872898,37.91457,58.793121,10819.9,29.040489,9.4684343,23.607035
24820,"Greenville, OH",0.195595705,-0.15195033,0.407291903,Micro,0,0.40901354,12.698175,0.10168345,0.51200676,1.4487572,0.31680819,97.620743,38.013863,3937.7,12.700365,6.7198672,9.9794598
24860,"Greenville-Anderson-Mauldin, SC",-0.010521206,-0.359965939,0.415906643,Metro,18.765081,6.8257084,14.305332,0.20009014,1.8886539,10.070358,21.779242,66.061661,53.985584,59821,27.453894,6.7893252,14.573789
24900,"Greenwood, MS",-0.563215342,-0.586878625,-0.281063824,Micro,0,1.2356555,10.87434,0.003647355,0.46187201,2.4160433,87.910973,9.2074614,92.626595,2928.1,16.271826,13.569303,34.363167
24940,"Greenwood, SC",-0.118623495,-0.377829617,0.40368434,Micro,0,6.5589266,13.509072,0.21970724,0.88485199,7.8967853,36.954315,54.044342,66.01226,6691.2,21.949312,9.1728983,19.637117
24980,"Grenada, MS",-0.077833592,-0.317223566,0.368736269,Micro,0,0.10167996,13.621426,0.23218496,0.55593181,0.41039404,48.375458,50.426029,65.174042,1924.6,18.257069,9.5765877,24.08223
25060,"Gulfport-Biloxi-Pascagoula, MS",-0.041976962,-0.254351167,0.265802656,Metro,32.220276,2.5499513,11.594083,0.29746944,2.6207237,4.8732028,29.877068,62.331535,58.323715,28405.75,20.668743,8.9168739,16.655834
25100,"Guymon, OK",-0.258772671,-0.390243852,0.079187494,Micro,0,28.444607,10.686818,0.37624267,2.356163,59.74081,1.919351,35.60743,69.898193,1987.9,20.157927,4.8346429,17.004963
25180,"Hagerstown-Martinsburg, MD-WV",-0.030665025,-0.324004035,0.249410307,Metro,30.838457,1.9362211,14.178814,0.20843309,1.5452331,6.780169,12.239719,79.226448,48.814972,18254.9,19.693638,6.727221,11.42561
25200,"Hailey, ID",0.093894394,-0.269758683,0.479994606,Micro,0,15.587993,9.5217066,0.38502148,0.92768258,35.630066,0.58966196,62.467567,53.059952,2103.2,26.034979,4.3019109,14.497884
25220,"Hammond, LA",-0.489268406,-0.632934396,0.060648898,Metro,7.7442074,1.6015967,11.255126,0.13532588,0.56893903,3.8702662,48.834621,46.590847,78.481888,8944.8,19.236517,8.7358608,21.896257
25260,"Hanford-Corcoran, CA",-0.403521914,-0.579482133,0.053382052,Metro,30.623755,20.27347,8.3180475,1.5317454,3.2236247,67.16748,4.8686886,23.20846,74.445396,12659.8,12.496762,10.716432,19.946138
25300,"Hannibal, MO",-0.012960195,-0.300986132,0.316100206,Micro,0,0.36478806,15.627429,0.24263193,0.48339033,1.5211983,7.5046802,90.2481,53.865646,2611.1,17.592522,5.5427628,15.985751
25420,"Harrisburg-Carlisle, PA",0.137255113,-0.381484832,0.443633362,Metro,13.042803,2.7343142,16.251722,0.17992835,4.4323759,8.9084854,14.986308,71.492897,37.544983,34164.5,29.562214,4.9808054,9.6059055
25460,"Harrison, AR",0.130655594,-0.091125349,0.429459981,Micro,0,0.23571622,11.782386,0.90568137,0.52027285,2.1813946,0.40365931,95.988991,58.845066,3312.5,15.097989,5.6972685,15.99888
25500,"Harrisonburg, VA",0.044846069,-0.326954906,0.393333175,Metro,31.628382,14.749474,9.9916525,0.29449433,1.6823593,21.491037,4.6556525,71.876457,48.73312,7604,26.767147,4.374486,16.378841
25540,"Hartford-West Hartford-East Hartford, CT",0.165083918,-0.468974234,0.495100064,Metro,25.394073,4.7616029,13.066303,0.21925618,5.4191484,19.909388,13.719329,60.732876,35.458473,82418.55,36.208057,6.5089116,9.5983067
25580,"Hastings, NE",0.098531679,-0.156110496,0.375654947,Micro,0,6.0029163,20.600363,0.52960247,1.3821681,15.798622,1.8766942,80.41291,52.232613,2092.7,23.167137,4.4275293,13.095146
25620,"Hattiesburg, MS",-0.121923584,-0.389849154,0.256293247,Metro,19.058933,2.1564837,13.688573,0.10662123,1.0038441,3.2356303,37.604107,58.049797,58.255093,10651.7,27.571751,8.7365751,21.06316
25700,"Hays, KS",0.326573479,0.066169282,0.497968357,Micro,0,4.6562996,17.135406,0.5927102,1.0553104,6.986176,1.0840811,90.281715,39.536182,1657.1,33.35743,3.7710402,15.144035
25720,"Heber, UT",0.141515199,-0.322624231,0.38410907,Micro,0,7.9849286,12.553681,0.23063421,0.57896382,16.9055,0.39235371,81.892548,36.468704,2848.3,34.861824,2.3044395,7.6944761
25740,"Helena, MT",0.20853747,-0.155395612,0.392849565,Micro,0,0.17538656,11.668942,4.3166795,0.96193302,2.9664192,1.0312866,90.723679,39.265644,5083.2,35.395893,4.1467214,10.656883
25760,"Helena-West Helena, AR",-0.549416919,-0.588009218,-0.048467233,Micro,0,0.057868164,10.719915,0.11322521,0.39205885,1.36792,81.18795,16.938845,92.826836,1769.9,12.60936,11.904079,32.495663
25780,"Henderson, NC",-0.183743072,-0.298082956,0.204926653,Micro,0,5.8577323,12.850197,0.20922385,0.94702655,12.703012,60.071598,26.069141,73.893265,3612.9,12.250715,9.2329493,25.880695
25820,"Hereford, TX",-0.298193541,-0.391793808,0.105997248,Micro,0,15.226786,7.9629302,0.20656081,0.23653722,86.130287,0.70851099,12.718108,81.447563,1870.7,12.343319,5.4698153,17.526379
25840,"Hermiston-Pendleton, OR",-0.236829162,-0.433709051,0.159545845,Micro,0,14.652857,13.336783,3.7981796,0.73435575,40.305801,0.58176047,54.579903,65.31971,7415.5,20.926376,8.5316687,17.100172
25860,"Hickory-Lenoir-Morganton, NC",0.103083597,-0.151094734,0.430740331,Metro,16.4988,5.9890823,13.168046,0.15673609,4.6420469,13.32042,8.1288948,73.7519,55.920113,25272,17.060722,8.0414562,14.89333
25880,"Hillsdale, MI",-0.261956463,-0.443090906,-0.021562327,Micro,0,0.10971874,11.88818,0.31485319,0.4030427,2.3068764,1.0261354,95.949089,55.832302,2767.8,21.739765,8.3540249,17.559759
25940,"Hilton Head Island-Bluffton-Beaufort, SC",-0.220889004,-0.539500436,0.291916174,Metro,24.785601,15.845978,10.603893,0.25177234,1.033223,23.491449,34.470634,40.752922,60.009743,10944.4,35.291679,6.8945622,12.02558
25980,"Hinesville, GA",-0.196322961,-0.313139557,0.061863035,Metro,51.970715,2.0785496,10.076592,0.41072112,1.382051,12.421456,49.282734,36.503036,67.65213,5934.9,16.2658,11.689332,17.423622
26020,"Hobbs, NM",-0.437268645,-0.587398509,-0.141674863,Micro,0,16.25132,12.910111,0.29389971,0.36657831,67.759201,3.7427881,27.837526,65.997787,6304.3,12.778732,6.5797977,16.936087
26090,"Holland, MI",0.043483897,-0.235671803,0.282676358,Micro,0.094076462,3.1286585,11.503055,0.613747,0.72375906,9.3658524,2.4737718,86.822868,45.764618,8791.6,21.750477,5.1333313,11.213668
26140,"Homosassa Springs, FL",0.173033622,0.023586846,0.448588014,Metro,0.041530326,3.0968926,13.377365,0.34128153,1.7985513,7.7618384,4.633821,85.464508,63.785301,6844.1,17.211454,9.3083954,15.156823
26220,"Hood River, OR",0.036394339,-0.340332141,0.589860306,Micro,0,21.23469,15.013595,0.87199116,1.3705137,46.148636,0.80100381,50.80785,59.657722,1874.3,29.29446,5.0417042,10.783139
26300,"Hot Springs, AR",-0.021264992,-0.244105631,0.380825168,Metro,47.584225,4.7800074,11.577678,0.6545791,1.0535949,10.074382,13.367414,74.850029,64.584419,6742.3,19.930573,7.5720348,17.258081
26340,"Houghton, MI",0.135303943,-0.073318707,0.335033672,Micro,0,0.046062659,8.892437,0.41337857,1.468691,0.65207851,0.63838416,96.827469,49.304005,2444.4,28.337727,6.6834154,21.235758
26380,"Houma-Thibodaux, LA",-0.196219973,-0.386260474,0.193725778,Metro,33.712135,2.0588019,9.775363,7.2310662,1.0487826,5.4222612,25.926804,60.371082,66.885582,14603.8,15.327081,5.8754911,17.530418
26420,"Houston-The Woodlands-Sugar Land, TX",0.031256216,-0.237062648,0.418065261,Metro,35.327507,17.536989,8.0429049,0.37752914,6.3061199,47.868259,18.381737,27.066357,58.763008,552952.2,30.242439,6.3528376,14.606267
26460,"Hudson, NY",-0.167499025,-0.467113908,0.0532166,Micro,0,3.0661278,17.348419,0.1081266,3.3652837,7.0587344,8.2141685,81.253693,46.266037,3307.3,29.409031,5.8548307,10.74716
26500,"Huntingdon, PA",-0.063434663,-0.309001308,0.18077307,Micro,0,0.32064444,19.819523,0.010123001,0.37681329,0.78061622,2.0373774,96.795067,49.138519,2475.8,15.018517,7.0307417,12.200442
